	model_id	variable	relative_importance	scaled_importance	percentage
117	GBM_4_AutoML_20190415_201144	total_household_count_of_area_type	4.584223736402752e+19	0.09734368461511278	0.02457475276301088
118	GBM_4_AutoML_20190415_201144	heat_type_district	4.4481200298515235e+19	0.09445359088337292	0.02384513851838624
119	GBM_4_AutoML_20190415_201144	bathroom_count	3.5206113831759643e+19	0.07475841142194808	0.018873021757023146
120	GBM_4_AutoML_20190415_201144	heat_type_individual	3.421989588210968e+19	0.07266422722473824	0.018344337650908607
121	GBM_4_AutoML_20190415_201144	heat_fuel_gas	1.940167871852603e+19	0.04119848861613275	0.01040070217142774
122	GBM_4_AutoML_20190415_201144	front_door_structure_stairway	1.669366184366257e+19	0.03544815102885857	0.008949009387557381
123	GBM_4_AutoML_20190415_201144	front_door_structure_corridor	1.0445965195267277e+19	0.02218148153184307	0.005599792392466175
124	GBM_4_AutoML_20190415_201144	heat_type_central	6.89302586126028e+18	0.014636993612551418	0.003695160098412552
125	GBM_4_AutoML_20190415_201144	front_door_structure_mixed	2.1360976553385656e+18	0.004535895899171942	0.0011451027431480614
126	XGBoost_1_AutoML_20190415_195347	exclusive_use_area	5.4373640114229844e+20	1.0	0.2074506949122218
127	XGBoost_1_AutoML_20190415_195347	supply_area	5.016001248942946e+20	0.9225060596283738	0.19137452313064165
128	XGBoost_1_AutoML_20190415_195347	city	4.1238381627608505e+20	0.7584259862126873	0.15733599787930913
129	XGBoost_1_AutoML_20190415_195347	apartment_building_count_in_sites	1.6375631843667896e+20	0.30116857744424425	0.06247763067653375
130	XGBoost_1_AutoML_20190415_195347	total_household_count_in_sites	1.4934133396844262e+20	0.2746575981573087	0.056977909600655456
131	XGBoost_1_AutoML_20190415_195347	total_parking_capacity_in_site	1.4122018275601469e+20	0.2597217741157938	0.05387946252415652
132	XGBoost_1_AutoML_20190415_195347	bathroom_count	1.1424047198676346e+20	0.2101026742862231	0.04358594578359317
133	XGBoost_1_AutoML_20190415_195347	total_household_count_of_area_type	1.0330985745913532e+20	0.1899998919367891	0.03941560961553395
134	XGBoost_1_AutoML_20190415_195347	heat_fuel_cogeneration	1.0166819863793553e+20	0.18698067376829616	0.03878927070838848
