	model_id	variable	relative_importance	scaled_importance	percentage
256	GBM_3_AutoML_20190416_020809	apartment_building_count_in_sites	8.69779844190343e+19	0.1425299928044944	0.047754581875224404
257	GBM_3_AutoML_20190416_020809	heat_fuel_gas	6.401145590679339e+19	0.10489496176234536	0.03514498907362955
258	GBM_3_AutoML_20190416_020809	total_household_count_in_sites	6.06160848353839e+19	0.0993309995987122	0.03328078715047129
259	GBM_3_AutoML_20190416_020809	floor	5.431199533511161e+19	0.08900054831136243	0.02981957613023047
260	GBM_3_AutoML_20190416_020809	bathroom_count	5.0670892210987205e+19	0.08303390737862197	0.027820456946007547
261	GBM_3_AutoML_20190416_020809	heat_type_district	4.756010553517172e+19	0.07793629094750049	0.026112503858811406
262	GBM_3_AutoML_20190416_020809	total_household_count_of_area_type	3.9339910315313725e+19	0.06446593550797503	0.021599269983836364
263	GBM_3_AutoML_20190416_020809	heat_fuel_cogeneration	3.1947563788287345e+19	0.05235216781902381	0.01754055995700735
264	GBM_3_AutoML_20190416_020809	room_count	2.9376210711198302e+19	0.04813851607688121	0.016128778666946935
265	GBM_3_AutoML_20190416_020809	front_door_structure_corridor	1.530392092759556e+19	0.02507838913790002	0.00840249805546065
266	GBM_3_AutoML_20190416_020809	heat_type_individual	1.437848727926394e+19	0.02356188985226151	0.007894395950950758
267	GBM_3_AutoML_20190416_020809	front_door_structure_stairway	1.1921631845533352e+19	0.0195358643053339	0.006545478696206904
268	GBM_3_AutoML_20190416_020809	heat_type_central	4.98625829392928e+18	0.008170933869094843	0.0027376661064170736
269	GBM_3_AutoML_20190416_020809	front_door_structure_mixed	2.6730043014664684e+18	0.004380226633201032	0.0014675920995390747
270	DRF_1_AutoML_20190416_020809	supply_area	1.1170797477099072e+21	1.0	0.2156242144548846
271	DRF_1_AutoML_20190416_020809	city	8.535736409312503e+20	0.7641116425941271	0.1647609726901902
272	DRF_1_AutoML_20190416_020809	exclusive_use_area	8.532812587991921e+20	0.7638499046719621	0.1647045356563303
273	DRF_1_AutoML_20190416_020809	apartment_building_count_in_sites	3.478747477948393e+20	0.31141442543203135	0.067148490853701
274	DRF_1_AutoML_20190416_020809	total_parking_capacity_in_site	2.8327627582411584e+20	0.25358643946849124	0.05467937680680457
275	DRF_1_AutoML_20190416_020809	total_household_count_in_sites	2.78551524825981e+20	0.24935688378294513	0.0537673821846155
276	DRF_1_AutoML_20190416_020809	floor	2.66502443090114e+20	0.23857065141182884	0.051441609302665704
277	DRF_1_AutoML_20190416_020809	heat_fuel_cogeneration	2.517990171394934e+20	0.22540827336248756	0.04860348187541827
278	DRF_1_AutoML_20190416_020809	room_count	2.208323892469962e+20	0.19768721946639733	0.042626151405212295
279	DRF_1_AutoML_20190416_020809	bathroom_count	2.0065042231060962e+20	0.1796204995408405	0.0387305291134877
280	DRF_1_AutoML_20190416_020809	total_household_count_of_area_type	1.8004527533892462e+20	0.16117495255645822	0.0347532225347896
281	DRF_1_AutoML_20190416_020809	heat_fuel_gas	1.029050964426254e+20	0.09211974046936948	0.019863246674495637
282	DRF_1_AutoML_20190416_020809	heat_type_individual	5.433164580692322e+19	0.04863721316074967	0.010487360881061423
283	DRF_1_AutoML_20190416_020809	front_door_structure_mixed	4.485443171958705e+19	0.04015329416860508	0.00865802251288137
284	DRF_1_AutoML_20190416_020809	heat_type_district	3.921345768202646e+19	0.03510354364799544	0.0075691740236817715
285	DRF_1_AutoML_20190416_020809	front_door_structure_corridor	3.179746505793313e+19	0.02846481204508469	0.006137702736827323
286	DRF_1_AutoML_20190416_020809	front_door_structure_stairway	3.11031278630391e+19	0.027843247473425883	0.006003678364330407
287	DRF_1_AutoML_20190416_020809	heat_type_central	2.3006605711073346e+19	0.0205953118013629	0.0044408479286222905
288	XGBoost_grid_1_AutoML_20190416_015849_model_4	exclusive_use_area	8.413198389263844e+20	1.0	0.2019751738695601
289	XGBoost_grid_1_AutoML_20190416_015849_model_4	city	7.599362752225907e+20	0.9032667958862731	0.18243746814973047
290	XGBoost_grid_1_AutoML_20190416_015849_model_4	supply_area	6.49953587247599e+20	0.7725404265719094	0.1560339869781255
291	XGBoost_grid_1_AutoML_20190416_015849_model_4	apartment_building_count_in_sites	3.240229804808434e+20	0.38513650277679407	0.0777880121118573
292	XGBoost_grid_1_AutoML_20190416_015849_model_4	total_parking_capacity_in_site	2.820988835887212e+20	0.3353051604592019	0.06772331808310805
293	XGBoost_grid_1_AutoML_20190416_015849_model_4	room_count	2.6598546151882673e+20	0.3161526083329416	0.06385497803736082
294	XGBoost_grid_1_AutoML_20190416_015849_model_4	total_household_count_in_sites	2.360621030353215e+20	0.28058544695268617	0.05667129443353702
295	XGBoost_grid_1_AutoML_20190416_015849_model_4	bathroom_count	1.5358242299565834e+20	0.1825493895302008	0.03687044469014436
296	XGBoost_grid_1_AutoML_20190416_015849_model_4	total_household_count_of_area_type	1.4964826483835955e+20	0.17787321529149605	0.03592597358523761
297	XGBoost_grid_1_AutoML_20190416_015849_model_4	heat_type_district	1.3035554772214612e+20	0.1549417257157444	0.03129438199108717
298	XGBoost_grid_1_AutoML_20190416_015849_model_4	floor	1.1623613836773504e+20	0.13815927426133798	0.02790474344062598
