	model_id	mean_residual_deviance	rmse	mse	mae	rmsle	system_date	runtime
187	GBM_grid_1_AutoML_20190416_015849_model_9	30057834252932668	173371953.47844663	30057834252932668	102872059.59500144	0.3418653558395161	2019-04-16	2000
188	GBM_grid_1_AutoML_20190416_022142_model_10	30194400992499188	173765361.88924187	30194400992499188	105497465.61527307	0.3694815111680159	2019-04-16	2000
189	XGBoost_grid_1_AutoML_20190416_021340_model_9	30252689366868012	173933002.52358094	30252689366868012	101734577.45487122	0.33730155190157823	2019-04-16	2000
190	GBM_grid_1_AutoML_20190416_030706_model_46	30432085414077304	174447944.7115308	30432085414077304	106214562.9396586		2019-04-16	2000
191	XGBoost_grid_1_AutoML_20190416_030706_model_2	30435867760273840	174458785.27684942	30435867760273840	99244411.81724524	2.1765808739233385	2019-04-16	2000
192	GBM_grid_1_AutoML_20190416_023844_model_15	30479126293695972	174582720.49001864	30479126293695972	105128335.47769044	0.3816058641045447	2019-04-16	2000
193	GBM_grid_1_AutoML_20190416_023844_model_1	30520659574573900	174701630.14286357	30520659574573900	106040954.16457194	0.3685592941623891	2019-04-16	2000
194	GBM_grid_1_AutoML_20190416_022142_model_44	30526485053389444	174718301.9989304	30526485053389444	106528020.02453192	0.3951057091713098	2019-04-16	2000
195	GBM_grid_1_AutoML_20190416_030706_model_51	30532655440512508	174735959.2084941	30532655440512508	109654959.44093752		2019-04-16	2000
196	GBM_grid_1_AutoML_20190416_023844_model_43	30552249664982252	174792018.31028283	30552249664982252	109092538.20875372	0.3654384309655534	2019-04-16	2000
197	GBM_grid_1_AutoML_20190416_030706_model_28	30563678518936052	174824707.9761212	30563678518936052	108503528.42963377	0.3602265398723126	2019-04-16	2000
198	XGBoost_grid_1_AutoML_20190416_020809_model_6	30568125576670464	174837426.13259462	30568125576670464	100303077.5131019	0.33426659012493537	2019-04-16	2000
199	GBM_grid_1_AutoML_20190416_030706_model_34	30673195474661480	175137647.22258168	30673195474661480	106201570.69279408		2019-04-16	2000
200	GBM_grid_1_AutoML_20190416_022142_model_32	30693481455151964	175195552.04157433	30693481455151964	105918044.98934557	0.3982588563774573	2019-04-16	2000
201	XGBoost_grid_1_AutoML_20190416_030706_model_26	30746696801150516	175347360.40542644	30746696801150516	102388221.35722284	0.33883503004594856	2019-04-16	2000
202	GBM_grid_1_AutoML_20190416_030706_model_12	30747661110309236	175350110.09494472	30747661110309236	107215289.56469668		2019-04-16	2000
203	GBM_grid_1_AutoML_20190416_022142_model_23	30792104298996820	175476791.3400425	30792104298996820	106658279.33083495	0.35339021053506464	2019-04-16	2000
204	XGBoost_grid_1_AutoML_20190416_023844_model_7	30833433018728036	175594513.06555122	30833433018728036	106400365.17805152	0.3513254460469658	2019-04-16	2000
205	XGBoost_grid_1_AutoML_20190416_020809_model_8	30837961061819440	175607406.05629206	30837961061819440	102545160.8488242	0.3474454962700268	2019-04-16	2000
206	GBM_grid_1_AutoML_20190416_030706_model_61	30973484465566756	175992853.45026585	30973484465566756	108000488.99450158	0.3580813769200182	2019-04-16	2000
207	XGBoost_grid_1_AutoML_20190416_022142_model_7	30979372644257904	176009581.1149436	30979372644257904	106196991.60582308	0.3506132213627436	2019-04-16	2000
208	GBM_grid_1_AutoML_20190416_022142_model_8	31000569888411100	176069786.98348874	31000569888411100	106226131.78089921	0.3514447570100346	2019-04-16	2000
209	GBM_grid_1_AutoML_20190416_020809_model_2	31046607464839012	176200475.21172866	31046607464839012	104285464.23909764	0.3461128962964271	2019-04-16	2000
210	GBM_grid_1_AutoML_20190416_023844_model_2	31086343111052110	176313196.07746923	31086343111052110	109438068.00162092		2019-04-16	2000
211	GBM_grid_1_AutoML_20190416_030706_model_52	31134073548741970	176448501.12353453	31134073548741970	106379299.43012294	0.3543496969419039	2019-04-16	2000
212	GBM_grid_1_AutoML_20190416_023844_model_47	31186768351241572	176597758.62462574	31186768351241572	106798774.39785253	0.3742204323490332	2019-04-16	2000
213	GBM_grid_1_AutoML_20190416_030706_model_14	31191410790989104	176610902.24272427	31191410790989104	106980072.28493026	0.3543000866012237	2019-04-16	2000
214	XGBoost_grid_1_AutoML_20190416_015849_model_6	31255604065618384	176792545.27727798	31255604065618384	98474533.51041432	0.3276404595806521	2019-04-16	2000
215	GBM_grid_1_AutoML_20190416_030706_model_5	31276623087230052	176851980.7274718	31276623087230052	109791866.37992376	0.3679858397144004	2019-04-16	2000
216	GBM_grid_1_AutoML_20190416_030706_model_64	31293067399010564	176898466.35573345	31293067399010564	109645498.79821683		2019-04-16	2000
217	GBM_grid_1_AutoML_20190416_023844_model_60	31312508215605484	176953406.9059013	31312508215605484	109886902.49351417	0.3650750893716629	2019-04-16	2000
218	GBM_grid_1_AutoML_20190416_023844_model_41	31345279975228656	177045982.65769452	31345279975228656	107809681.54464452	0.4103583543221401	2019-04-16	2000
219	GBM_grid_1_AutoML_20190416_030706_model_38	31375864854607316	177132337.12286222	31375864854607316	106330299.00380464	0.3657491993178986	2019-04-16	2000
220	XGBoost_grid_1_AutoML_20190416_021340_model_1	31655113752904720	177918840.35397914	31655113752904720	107453446.15319148	0.35440161149597976	2019-04-16	2000
221	GBM_grid_1_AutoML_20190416_022142_model_43	31656911160384904	177923891.4828048	31656911160384904	112748324.66398253		2019-04-16	2000
222	GBM_grid_1_AutoML_20190416_030706_model_29	31672336871616656	177967235.3879125	31672336871616656	110975355.84863621		2019-04-16	2000
223	GBM_grid_1_AutoML_20190416_030706_model_23	31673015321771190	177969141.48742527	31673015321771190	108721620.2983938	0.3761608745098744	2019-04-16	2000
224	GBM_grid_1_AutoML_20190416_022142_model_24	31714797939382212	178086490.05295774	31714797939382212	109173328.49985024	0.3577895766098909	2019-04-16	2000
225	GBM_grid_1_AutoML_20190416_023844_model_17	31746240923729840	178174748.27744207	31746240923729840	108858409.56022376	0.4156533463626531	2019-04-16	2000
226	XGBoost_grid_1_AutoML_20190416_030706_model_11	31787426638221776	178290287.55998397	31787426638221776	106400008.53124301	0.350595367549545	2019-04-16	2000
227	XGBoost_grid_1_AutoML_20190416_021340_model_11	31820119305873490	178381947.8138791	31820119305873490	103287060.16035834	2.1680413143117208	2019-04-16	2000
228	XGBoost_grid_1_AutoML_20190416_021340_model_3	31864613114687650	178506619.24614352	31864613114687650	106656095.85890256	0.3506573501920822	2019-04-16	2000
229	GBM_grid_1_AutoML_20190416_020809_model_7	32012409254671496	178920119.75926992	32012409254671496	112712050.01559491		2019-04-16	2000
230	GBM_grid_1_AutoML_20190416_023844_model_13	32040194620064464	178997750.32123858	32040194620064464	112550669.83102378		2019-04-16	2000
231	GBM_grid_1_AutoML_20190416_030706_model_24	32114039594004796	179203905.07465175	32114039594004796	110303280.0082781	0.3648036087707905	2019-04-16	2000
232	GBM_grid_1_AutoML_20190416_021340_model_3	32152436247443828	179311004.2564143	32152436247443828	110644817.16134046		2019-04-16	2000
233	GBM_grid_1_AutoML_20190416_023844_model_44	32190165821931330	179416180.4908669	32190165821931330	106901189.06113765	0.3687650630901803	2019-04-16	2000
234	GBM_grid_1_AutoML_20190416_030706_model_36	32212734074853124	179479063.05431038	32212734074853124	113631725.35438338		2019-04-16	2000
235	GBM_grid_1_AutoML_20190416_023844_model_22	32312508564278164	179756803.94432408	32312508564278164	108497959.86317636	0.38008855058241736	2019-04-16	2000
236	GBM_grid_1_AutoML_20190416_023844_model_19	32509974161652708	180305224.99820328	32509974161652708	110959592.17539246		2019-04-16	2000
237	GBM_grid_1_AutoML_20190416_015849_model_3	32558287322821108	180439151.30265132	32558287322821108	112373045.5310324		2019-04-16	2000
238	GBM_grid_1_AutoML_20190416_022142_model_17	32561468382781344	180447965.85936165	32561468382781344	112799806.88835292		2019-04-16	2000
239	GBM_grid_1_AutoML_20190416_030706_model_10	32600309309561400	180555557.40425548	32600309309561400	108108065.62309112	0.3726595075852442	2019-04-16	2000
240	GBM_grid_1_AutoML_20190416_021340_model_8	32745711624916960	180957761.99134693	32745711624916960	112167299.67828412		2019-04-16	2000
241	GBM_grid_1_AutoML_20190416_030706_model_3	32752235447360596	180975786.90907958	32752235447360596	111886701.19533949	0.3667361253516756	2019-04-16	2000
242	GBM_grid_1_AutoML_20190416_022142_model_45	32787705320082620	181073756.57472456	32787705320082620	110587180.96718544	0.37124560469575935	2019-04-16	2000
243	GBM_grid_1_AutoML_20190416_021340_model_17	32872039617659396	181306479.80052835	32872039617659396	107872216.80728096	0.3615752164938271	2019-04-16	2000
244	GBM_grid_1_AutoML_20190416_030706_model_39	32971839115553030	181581494.41931862	32971839115553030	115171602.24527311		2019-04-16	2000
245	GBM_grid_1_AutoML_20190416_020809_model_5	32985173396975956	181618207.77933016	32985173396975956	112538285.44875485	0.3896586371006099	2019-04-16	2000
246	GBM_grid_1_AutoML_20190416_022142_model_2	33079789012766830	181878500.6886928	33079789012766830	113693262.80883937		2019-04-16	2000
247	GBM_grid_1_AutoML_20190416_030706_model_2	33333402553507444	182574375.4022109	33333402553507444	115955884.37746198		2019-04-16	2000
248	GBM_grid_1_AutoML_20190416_022142_model_36	33419180420831104	182809136.5901363	33419180420831104	115173081.47486418		2019-04-16	2000
249	GBM_grid_1_AutoML_20190416_030706_model_43	33442797721227292	182873720.69607842	33442797721227292	116588777.41779728		2019-04-16	2000
250	GBM_grid_1_AutoML_20190416_023844_model_34	33452633979915760	182900612.30054903	33452633979915760	109087937.52046809	0.37974810141235255	2019-04-16	2000
251	GBM_grid_1_AutoML_20190416_023844_model_56	33472367384561340	182954550.0515397	33472367384561340	109621678.39156616	0.3591909679343885	2019-04-16	2000
252	DeepLearning_grid_1_AutoML_20190416_022142_model_1	33472516659834828	182954958.00834376	33472516659834828	115810843.78371704		2019-04-16	2000
253	DeepLearning_grid_1_AutoML_20190416_023844_model_5	33508411825839064	183053030.09193555	33508411825839064	114252528.54469895	0.39450859327273735	2019-04-16	2000
254	GBM_grid_1_AutoML_20190416_015849_model_13	33738829909624892	183681327.0575561	33738829909624892	113382174.31065664		2019-04-16	2000
255	GBM_grid_1_AutoML_20190416_021340_model_11	33776648562943710	183784244.5993228	33776648562943710	114564769.50180468	0.40004936243263706	2019-04-16	2000
256	GBM_grid_1_AutoML_20190416_030706_model_21	33789594295472404	183819461.14454916	33789594295472404	109742076.12054898	0.3796256956682088	2019-04-16	2000
257	GBM_grid_1_AutoML_20190416_022142_model_15	33864607579324516	184023388.67471308	33864607579324516	116943660.30935553		2019-04-16	2000
258	GBM_grid_1_AutoML_20190416_022142_model_35	33894442567043230	184104433.8603588	33894442567043230	111378333.80154832		2019-04-16	2000
259	GBM_grid_1_AutoML_20190416_023844_model_30	33899850185679236	184119119.55492085	33899850185679236	109986082.07040568	0.3807976045243743	2019-04-16	2000
260	GBM_5_AutoML_20190416_023643	33927972239974324	184195472.90846843	33927972239974324	110508663.43594472	0.3608902552099953	2019-04-16	2000
261	XGBoost_grid_1_AutoML_20190416_015849_model_5	33966688651325416	184300538.93389845	33966688651325416	104352528.27278836	2.172881641884881	2019-04-16	2000
262	GBM_grid_1_AutoML_20190416_023844_model_14	33997497540481990	184384103.27488104	33997497540481990	116554095.5059542	0.42701811037163057	2019-04-16	2000
263	DeepLearning_grid_1_AutoML_20190416_030706_model_1	34010860668633936	184420336.9171468	34010860668633936	117753771.58145145		2019-04-16	2000
264	GBM_grid_1_AutoML_20190416_023844_model_8	34064572666150692	184565903.31410265	34064572666150692	113851610.46306926		2019-04-16	2000
265	GBM_grid_1_AutoML_20190416_022142_model_26	34101629538106356	184666265.29527897	34101629538106356	111531399.08795942	0.36625518386718775	2019-04-16	2000
266	GBM_5_AutoML_20190416_022142	34208443181175816	184955246.42782053	34208443181175816	110538987.57760292	0.36079883168513016	2019-04-16	2000
267	GBM_grid_1_AutoML_20190416_021340_model_2	34482983375350828	185695943.3465115	34482983375350828	117277179.5962654		2019-04-16	2000
268	GBM_grid_1_AutoML_20190416_022142_model_37	34488133664790810	185709810.3622714	34488133664790810	111527220.65917411	0.3899282843667369	2019-04-16	2000
269	GBM_grid_1_AutoML_20190416_023844_model_59	34490254658451936	185715520.77963743	34490254658451936	112709012.11437316		2019-04-16	2000
270	GBM_grid_1_AutoML_20190416_023844_model_32	34508740129734430	185765282.3585032	34508740129734430	110574014.33122988	0.3591098383843881	2019-04-16	2000
271	GBM_5_AutoML_20190416_021340	34538689210600616	185845874.881851	34538689210600616	111112223.00821821	0.3605133175542463	2019-04-16	2000
272	GBM_grid_1_AutoML_20190416_030706_model_18	34549794829353450	185875751.0525605	34549794829353450	117544790.26899429		2019-04-16	2000
273	XGBoost_grid_1_AutoML_20190416_030706_model_28	34594707287315868	185996524.93344027	34594707287315868	109942987.54580069	0.3581690321326414	2019-04-16	2000
274	GBM_grid_1_AutoML_20190416_021340_model_15	34600596949164356	186012356.97975647	34600596949164356	114962231.99415012	0.3789008835503118	2019-04-16	2000
275	GBM_grid_1_AutoML_20190416_023844_model_29	34610568144090644	186039157.55585068	34610568144090644	119256213.17753759		2019-04-16	2000
276	GBM_5_AutoML_20190416_030706	34652867494488812	186152806.8402107	34652867494488812	111551008.23793358	0.3641481988538801	2019-04-16	2000
277	GBM_grid_1_AutoML_20190416_021340_model_4	34671100241010244	186201772.92660305	34671100241010244	115758599.15593033	0.40242793431512697	2019-04-16	2000
278	GBM_grid_1_AutoML_20190416_022142_model_13	34701197804540548	186282575.1500675	34701197804540548	114392358.26177862	0.3747368579368073	2019-04-16	2000
279	GBM_grid_1_AutoML_20190416_015849_model_1	34734715309091520	186372517.57995737	34734715309091520	115267205.42110462	0.41537297463641937	2019-04-16	2000
280	GBM_5_AutoML_20190416_020809	34737944337337696	186381180.21232104	34737944337337696	111294493.87105602	0.36222999707383213	2019-04-16	2000
281	GBM_grid_1_AutoML_20190416_030706_model_56	34808299437386376	186569824.56277964	34808299437386376	112532573.97741656	0.3831434532777549	2019-04-16	2000
282	GBM_5_AutoML_20190416_015849	34827163429201804	186620372.49239916	34827163429201804	111692434.31671734	0.3621448348433773	2019-04-16	2000
283	GBM_5_AutoML_20190416_023844	34987156765945932	187048541.2024	34987156765945932	112155826.05423772	0.3640059065681881	2019-04-16	2000
284	GBM_grid_1_AutoML_20190416_023844_model_9	35199541882141572	187615409.50076988	35199541882141572	114056690.14871888	0.3725484054140631	2019-04-16	2000
285	GBM_grid_1_AutoML_20190416_030706_model_69	35356739226181544	188033877.8682755	35356739226181544	118879965.53558296	0.41633288359967335	2019-04-16	2000
286	GBM_grid_1_AutoML_20190416_023844_model_38	35362562696776684	188049362.3939647	35362562696776684	112777372.54734199	0.36461311195533697	2019-04-16	2000
287	GBM_grid_1_AutoML_20190416_023844_model_11	35367986614141216	188063783.36655152	35367986614141216	113779531.65333608	0.3712336953945872	2019-04-16	2000
288	GBM_grid_1_AutoML_20190416_030706_model_4	35451986622157372	188286979.42809892	35451986622157372	115730572.85426164	0.4089169163895201	2019-04-16	2000
289	DeepLearning_grid_1_AutoML_20190416_023844_model_3	35492709134492296	188395087.87251407	35492709134492296	118719265.64928964		2019-04-16	2000
290	DeepLearning_1_AutoML_20190416_021340	35595099347654640	188666635.49142608	35595099347654640	119520036.18148968		2019-04-16	2000
291	GBM_grid_1_AutoML_20190416_022142_model_9	35626910517518916	188750921.89846092	35626910517518916	119105439.68666166		2019-04-16	2000
292	DeepLearning_grid_1_AutoML_20190416_015849_model_3	35628622684222636	188755457.3627545	35628622684222636	119267856.53622822	0.4183762499070847	2019-04-16	2000
293	GBM_grid_1_AutoML_20190416_030706_model_13	35661922831574750	188843646.5215993	35661922831574750	120108789.3982199		2019-04-16	2000
294	GBM_grid_1_AutoML_20190416_022142_model_33	35663207390736024	188847047.60926503	35663207390736024	116655635.51735081	0.390927670506487	2019-04-16	2000
295	GBM_grid_1_AutoML_20190416_021340_model_16	35663834881531904	188848708.97502032	35663834881531904	119902352.88373476		2019-04-16	2000
296	GBM_grid_1_AutoML_20190416_030706_model_30	35768999461535916	189126940.07342243	35768999461535916	115264372.4198922	0.4110178059116321	2019-04-16	2000
297	GBM_grid_1_AutoML_20190416_022142_model_1	35801345015597870	189212433.565022	35801345015597870	113768651.68717888	0.36793247728290257	2019-04-16	2000
298	DeepLearning_grid_1_AutoML_20190416_021340_model_2	35808317806942350	189230858.4954958	35808317806942350	118441684.36023596		2019-04-16	2000
299	GBM_grid_1_AutoML_20190416_030706_model_37	35825054517064680	189275076.3229662	35825054517064680	115272545.64461668	0.4089684847141566	2019-04-16	2000
300	GBM_grid_1_AutoML_20190416_022142_model_29	35832142424052240	189293799.2224052	35832142424052240	125409827.39207949		2019-04-16	2000
301	GBM_grid_1_AutoML_20190416_015849_model_5	36129171968493640	190076752.83551547	36129171968493640	120382051.66094068	0.4149424823328258	2019-04-16	2000
302	DeepLearning_1_AutoML_20190416_020809	36166709522931960	190175470.350232	36166709522931960	118219966.64228489	0.3982522032421204	2019-04-16	2000
303	GBM_grid_1_AutoML_20190416_023844_model_20	36178687021430376	190206958.39382532	36178687021430376	115200134.07990643		2019-04-16	2000
304	GBM_grid_1_AutoML_20190416_023844_model_45	36291786406452940	190504032.52018824	36291786406452940	115053586.6424434	0.3733896207258237	2019-04-16	2000
305	GBM_grid_1_AutoML_20190416_030706_model_53	36292217728214660	190505164.570976	36292217728214660	122173415.77333301		2019-04-16	2000
306	DeepLearning_grid_1_AutoML_20190416_021340_model_6	36402500461789700	190794393.16130257	36402500461789700	118021989.91975611	0.4115798415963096	2019-04-16	2000
307	DeepLearning_grid_1_AutoML_20190416_023844_model_2	36438208553421144	190887947.6379301	36438208553421144	122583912.88919532		2019-04-16	2000
308	DeepLearning_1_AutoML_20190416_030706	36450933672346230	190921276.1122925	36450933672346230	117955376.014973		2019-04-16	2000
309	DeepLearning_grid_1_AutoML_20190416_023844_model_1	36498686413871016	191046293.90247545	36498686413871016	119174568.01227948		2019-04-16	2000
310	GBM_grid_1_AutoML_20190416_022142_model_11	36598894822229580	191308376.2469108	36598894822229580	120222202.693552	0.41692264825433145	2019-04-16	2000
311	GBM_grid_1_AutoML_20190416_022142_model_16	36625436498551400	191377732.5044672	36625436498551400	115775733.74308446	0.3729322755798492	2019-04-16	2000
312	GBM_grid_1_AutoML_20190416_030706_model_63	36711670789424610	191602898.69786572	36711670789424610	115811549.98812003	0.3752599707485179	2019-04-16	2000
313	GBM_grid_1_AutoML_20190416_021340_model_6	36719967222451000	191624547.54663092	36719967222451000	117048767.22912458	0.4134314251162081	2019-04-16	2000
314	DeepLearning_grid_1_AutoML_20190416_022142_model_5	36771513436915944	191758998.32058972	36771513436915944	118643061.44707844	0.3934281951360645	2019-04-16	2000
315	GBM_grid_1_AutoML_20190416_030706_model_67	36810679124156990	191861093.30491418	36810679124156990	119463216.26282154	0.4298488028502514	2019-04-16	2000
316	DeepLearning_grid_1_AutoML_20190416_020809_model_1	36853149944821960	191971742.5685925	36853149944821960	121679042.76206385		2019-04-16	2000
317	GBM_grid_1_AutoML_20190416_030706_model_33	36867178962544230	192008278.36982507	36867178962544230	115088464.69284636	0.3702165782893151	2019-04-16	2000
318	GBM_grid_1_AutoML_20190416_023844_model_3	36926563020180600	192162855.46426657	36926563020180600	124767802.4918676		2019-04-16	2000
319	DeepLearning_1_AutoML_20190416_023643	36964739090517580	192262162.39946327	36964739090517580	119033072.86429209		2019-04-16	2000
320	GBM_grid_1_AutoML_20190416_030706_model_6	36976176578049620	192291904.6087214	36976176578049620	116898197.17605272	0.37749376156358294	2019-04-16	2000
321	DeepLearning_1_AutoML_20190416_015849	37130153721913030	192691862.1060916	37130153721913030	119390220.25326052		2019-04-16	2000
322	GBM_grid_1_AutoML_20190416_020809_model_11	37280230266290820	193080890.47415027	37280230266290820	117701054.40458056	0.3814093544496499	2019-04-16	2000
323	GBM_grid_1_AutoML_20190416_021340_model_5	37387395898908760	193358206.18455467	37387395898908760	124224337.86216621	0.4476435810811893	2019-04-16	2000
324	DeepLearning_grid_1_AutoML_20190416_030706_model_3	37500957488179390	193651639.51843888	37500957488179390	125116462.65911576		2019-04-16	2000
325	XGBoost_grid_1_AutoML_20190416_021340_model_5	37568216817040930	193825222.3448768	37568216817040930	110076632.38969764	3.0696036677343503	2019-04-16	2000
326	GBM_grid_1_AutoML_20190416_023844_model_6	37863956792871870	194586630.56045723	37863956792871870	117785124.40649529	0.3794997523846034	2019-04-16	2000
327	GBM_grid_1_AutoML_20190416_030706_model_55	37944526506895850	194793548.4221586	37944526506895850	113639270.29614136		2019-04-16	2000
328	GBM_grid_1_AutoML_20190416_022142_model_21	37986350615927656	194900873.82032865	37986350615927656	121843740.97858378		2019-04-16	2000
329	GBM_grid_1_AutoML_20190416_023844_model_49	37988485260466220	194906349.97471532	37988485260466220	132059321.76721266		2019-04-16	2000
330	GBM_grid_1_AutoML_20190416_030706_model_20	38067502378628990	195108950.0218506	38067502378628990	118880918.17869651	0.3828544986005189	2019-04-16	2000
331	XGBoost_grid_1_AutoML_20190416_020809_model_5	38086467526589280	195157545.4000928	38086467526589280	115218830.11791714	3.0677499957995487	2019-04-16	2000
332	DeepLearning_grid_1_AutoML_20190416_015849_model_1	38181519300856110	195400919.39613825	38181519300856110	124307340.17945512		2019-04-16	2000
333	DeepLearning_1_AutoML_20190416_023844	38400035440680340	195959269.85136563	38400035440680340	121369691.49101326	0.4021630847532056	2019-04-16	2000
334	GBM_grid_1_AutoML_20190416_023844_model_18	38441638643656700	196065393.79415405	38441638643656700	122981165.80526201		2019-04-16	2000
335	DeepLearning_1_AutoML_20190416_022142	38639816104092744	196570130.24387187	38639816104092744	121368338.19603576		2019-04-16	2000
336	DeepLearning_grid_1_AutoML_20190416_021340_model_1	38652330704461830	196601960.07278728	38652330704461830	119486570.63808572		2019-04-16	2000
337	DeepLearning_grid_1_AutoML_20190416_020809_model_3	38689752618325064	196697108.82045284	38689752618325064	125689464.10320136		2019-04-16	2000
338	DeepLearning_grid_1_AutoML_20190416_022142_model_3	38715653009740290	196762936.06708628	38715653009740290	122491723.14614023		2019-04-16	2000
339	DeepLearning_grid_1_AutoML_20190416_030706_model_5	38746394137534990	196841037.7373961	38746394137534990	126742594.59495053	0.4499709457876292	2019-04-16	2000
340	GBM_grid_1_AutoML_20190416_030706_model_47	39001072665661580	197486892.38949907	39001072665661580	132705555.98101072		2019-04-16	2000
341	DeepLearning_grid_1_AutoML_20190416_015849_model_4	39126230843777730	197803515.751813	39126230843777730	125113580.41558827		2019-04-16	2000
342	DeepLearning_grid_1_AutoML_20190416_015849_model_2	39184171037704500	197949920.52967465	39184171037704500	123575929.25352515		2019-04-16	2000
343	DeepLearning_grid_1_AutoML_20190416_022142_model_7	39551010224967130	198874357.88700145	39551010224967130	124469462.51111329	0.4356655490825999	2019-04-16	2000
344	DeepLearning_grid_1_AutoML_20190416_020809_model_2	39583937874646320	198957125.71970457	39583937874646320	122474280.91900894		2019-04-16	2000
345	GBM_grid_1_AutoML_20190416_022142_model_27	39796177266761224	199489792.38738316	39796177266761224	126444151.02433196		2019-04-16	2000
346	DeepLearning_grid_1_AutoML_20190416_022142_model_8	39888768274061770	199721727.09563115	39888768274061770	124670741.0877636	0.44200645171060055	2019-04-16	2000
347	GBM_grid_1_AutoML_20190416_023844_model_21	40045629725809150	200114041.80069208	40045629725809150	119664642.68765716	0.4005787130045851	2019-04-16	2000
348	GBM_grid_1_AutoML_20190416_021340_model_1	40144916725674470	200361964.26885635	40144916725674470	123884541.23955688	0.4452419795524665	2019-04-16	2000
349	GBM_grid_1_AutoML_20190416_030706_model_19	40320793715211370	200800382.7566356	40320793715211370	120971880.61977541	0.4056511806996823	2019-04-16	2000
350	GBM_grid_1_AutoML_20190416_023844_model_35	40330221242399330	200823856.25816303	40330221242399330	122850709.64782076		2019-04-16	2000
351	DeepLearning_grid_1_AutoML_20190416_022142_model_2	40377087825299050	200940508.17418337	40377087825299050	126137333.97112451		2019-04-16	2000
352	DeepLearning_grid_1_AutoML_20190416_021340_model_3	40483442684282670	201204976.78805733	40483442684282670	125028501.71115029	0.4051530653073521	2019-04-16	2000
353	GBM_grid_1_AutoML_20190416_015849_model_2	40517783090088110	201290295.5685845	40517783090088110	125542813.86608344		2019-04-16	2000
354	GBM_grid_1_AutoML_20190416_021340_model_19	40959382450195620	202384244.5700643	40959382450195620	130689618.9160578		2019-04-16	2000
355	GBM_grid_1_AutoML_20190416_030706_model_44	41045768063842296	202597551.96902627	41045768063842296	121355435.89151163		2019-04-16	2000
356	DeepLearning_grid_1_AutoML_20190416_022142_model_4	41070178000103040	202657785.44162333	41070178000103040	127821622.46822506	0.4126377340123407	2019-04-16	2000
357	DeepLearning_grid_1_AutoML_20190416_030706_model_6	41103083158647330	202738953.23456547	41103083158647330	125981333.6609388	0.43521610216951817	2019-04-16	2000
358	DeepLearning_grid_1_AutoML_20190416_020809_model_4	41147554028435064	202848598.78351405	41147554028435064	128741191.89599232	0.4473386933276268	2019-04-16	2000
359	GBM_grid_1_AutoML_20190416_030706_model_62	41394807036687460	203457138.08241642	41394807036687460	127404144.6221574		2019-04-16	2000
360	GBM_grid_1_AutoML_20190416_030706_model_25	41433289134217610	203551686.64056212	41433289134217610	128228205.88930756	0.4441411765994238	2019-04-16	2000
361	DeepLearning_grid_1_AutoML_20190416_021340_model_4	41450203932335660	203593231.54843745	41450203932335660	122674753.85159072	0.41471260492153494	2019-04-16	2000
362	DeepLearning_grid_1_AutoML_20190416_030706_model_2	41476352005439100	203657437.88391107	41476352005439100	124872682.26889534		2019-04-16	2000
363	DeepLearning_grid_1_AutoML_20190416_030706_model_7	42100924397727660	205185097.89389595	42100924397727660	133891210.94992515	0.4690435206617315	2019-04-16	2000
364	GBM_grid_1_AutoML_20190416_021340_model_13	42112087578729510	205212298.79987583	42112087578729510	125506755.90958166		2019-04-16	2000
365	GBM_grid_1_AutoML_20190416_023844_model_55	42184333142277256	205388249.7668191	42184333142277256	125759570.0496687	0.4395477018791305	2019-04-16	2000
366	GBM_grid_1_AutoML_20190416_021340_model_10	42262114581365550	205577514.77573016	42262114581365550	134519155.92424047		2019-04-16	2000
367	DeepLearning_grid_1_AutoML_20190416_021340_model_7	43767942129380160	209207892.12976685	43767942129380160	132579427.81451428	0.4541206095649007	2019-04-16	2000
368	GBM_grid_1_AutoML_20190416_022142_model_12	43835300132260480	209368813.6572887	43835300132260480	130177891.74568056	0.4552408329507255	2019-04-16	2000
369	GBM_grid_1_AutoML_20190416_030706_model_32	44278809021524060	210425305.08834732	44278809021524060	127171536.57620348		2019-04-16	2000
370	XGBoost_grid_1_AutoML_20190416_022142_model_15	44507575093653460	210968185.02715868	44507575093653460	124404776.65845464	4.818858837007665	2019-04-16	2000
371	DeepLearning_grid_1_AutoML_20190416_021340_model_5	44521576639132600	211001366.43901765	44521576639132600	128582524.11424474		2019-04-16	2000
372	DeepLearning_grid_1_AutoML_20190416_023844_model_4	44749952826788820	211541846.51455802	44749952826788820	132667634.71504596		2019-04-16	2000
373	DeepLearning_grid_1_AutoML_20190416_022142_model_6	45096322184143570	212358946.5601663	45096322184143570	143880078.91937596	0.5240228890992615	2019-04-16	2000
374	GBM_grid_1_AutoML_20190416_022142_model_42	45132562486517304	212444257.36300167	45132562486517304	135523253.1499177	0.5002424976728088	2019-04-16	2000
375	GBM_grid_1_AutoML_20190416_030706_model_48	45509815513395576	213330296.75457627	45509815513395576	139195209.48663726		2019-04-16	2000
376	DeepLearning_grid_1_AutoML_20190416_030706_model_4	45818916557694776	214053536.66243118	45818916557694776	129225454.67460236	0.4278159289305025	2019-04-16	2000
377	GBM_grid_1_AutoML_20190416_022142_model_3	45910269580722960	214266818.66477358	45910269580722960	128044402.36487097		2019-04-16	2000
378	GBM_grid_1_AutoML_20190416_023844_model_65	46839337696723010	216423976.7140485	46839337696723010	136580193.23512098		2019-04-16	2000
